,game_id,variable,value,batteridx,round
3159,201901936,a8,5,2_second,8
3160,201901943,a8,7,2_second,8
3161,201901958,a8,2,2_second,8
3162,201901959,a8,5,2_second,8
3163,201901961,a8,7,2_second,8
3164,201901964,a8,6,2_second,8
3165,201901968,a8,5,2_second,8
3166,201901982,a8,6,2_second,8
3167,201901985,a8,4,2_second,8
3168,201901993,a8,7,2_second,8
3169,201902030,a8,1,2_second,8
3170,201902047,a8,7,2_second,8
3171,201902054,a8,6,2_second,8
3172,201902071,a8,7,2_second,8
3173,201902081,a8,7,2_second,8
3174,201902093,a8,5,2_second,8
3175,201902097,a8,5,2_second,8
3176,201902101,a8,9,2_second,8
3177,201902131,a8,6,2_second,8
3178,201902138,a8,7,2_second,8
3179,201902160,a8,8,2_second,8
3180,201902175,a8,5,2_second,8
3181,201902176,a8,2,2_second,8
3182,201902180,a8,1,2_second,8
3183,201902186,a8,7,2_second,8
3184,201902187,a8,5,2_second,8
3185,201902205,a8,5,2_second,8
3186,201902211,a8,6,2_second,8
3187,201902250,a8,1,2_second,8
3188,201902253,a8,2,2_second,8
3189,201902270,a8,7,2_second,8
3190,201902271,a8,1,2_second,8
3191,201902288,a8,7,2_second,8
3192,201902301,a8,5,2_second,8
3193,201902307,a8,5,2_second,8
3194,201902327,a8,7,2_second,8
3195,201902346,a8,6,2_second,8
3196,201902365,a8,7,2_second,8
3197,201902373,a8,7,2_second,8
3198,201902392,a8,1,2_second,8
3199,201902394,a8,6,2_second,8
3200,201900016,a9,1,1_first,9
3201,201900023,a9,2,1_first,9
3202,201900103,a9,5,1_first,9
3203,201900112,a9,5,1_first,9
3204,201900131,a9,6,1_first,9
3205,201900141,a9,7,1_first,9
3206,201900142,a9,7,1_first,9
3207,201900150,a9,7,1_first,9
3208,201900157,a9,2,1_first,9
3209,201900161,a9,5,1_first,9
3210,201900173,a9,5,1_first,9
3211,201900176,a9,5,1_first,9
3212,201900177,a9,1,1_first,9
3213,201900183,a9,7,1_first,9
3214,201900186,a9,7,1_first,9
3215,201900197,a9,1,1_first,9
3216,201900200,a9,7,1_first,9
3217,201900201,a9,2,1_first,9
3218,201900203,a9,1,1_first,9
3219,201900208,a9,5,1_first,9
3220,201900213,a9,5,1_first,9
3221,201900235,a9,3,1_first,9
3222,201900274,a9,5,1_first,9
3223,201900285,a9,5,1_first,9
3224,201900286,a9,5,1_first,9
3225,201900290,a9,5,1_first,9
3226,201900294,a9,1,1_first,9
3227,201900303,a9,4,1_first,9
3228,201900304,a9,7,1_first,9
3229,201900339,a9,5,1_first,9
3230,201900345,a9,7,1_first,9
3231,201900348,a9,5,1_first,9
3232,201900349,a9,6,1_first,9
3233,201900352,a9,7,1_first,9
3234,201900358,a9,6,1_first,9
3235,201900361,a9,6,1_first,9
3236,201900375,a9,1,1_first,9
3237,201900377,a9,6,1_first,9
3238,201900380,a9,5,1_first,9
3239,201900425,a9,5,1_first,9
3240,201900447,a9,5,1_first,9
3241,201900457,a9,7,1_first,9
3242,201900459,a9,6,1_first,9
3243,201900461,a9,5,1_first,9
3244,201900462,a9,5,1_first,9
3245,201900468,a9,4,1_first,9
3246,201900469,a9,5,1_first,9
3247,201900478,a9,5,1_first,9
3248,201900492,a9,5,1_first,9
3249,201900520,a9,5,1_first,9
3250,201900571,a9,7,1_first,9
3251,201900574,a9,1,1_first,9
3252,201900591,a9,8,1_first,9
3253,201900595,a9,6,1_first,9
3254,201900632,a9,4,1_first,9
3255,201900637,a9,1,1_first,9
3256,201900644,a9,5,1_first,9
3257,201900683,a9,1,1_first,9
3258,201900684,a9,5,1_first,9
3259,201900688,a9,7,1_first,9
3260,201900691,a9,4,1_first,9
3261,201900695,a9,5,1_first,9
3262,201900710,a9,5,1_first,9
3263,201900712,a9,5,1_first,9
3264,201900719,a9,5,1_first,9
3265,201900759,a9,5,1_first,9
3266,201900788,a9,7,1_first,9
3267,201900810,a9,5,1_first,9
3268,201900814,a9,5,1_first,9
3269,201900815,a9,6,1_first,9
3270,201900817,a9,5,1_first,9
3271,201900818,a9,7,1_first,9
3272,201900828,a9,7,1_first,9
3273,201900839,a9,1,1_first,9
3274,201900843,a9,8,1_first,9
3275,201900844,a9,7,1_first,9
3276,201900852,a9,5,1_first,9
3277,201900872,a9,5,1_first,9
3278,201900938,a9,2,1_first,9
3279,201900987,a9,1,1_first,9
3280,201900998,a9,5,1_first,9
3281,201901026,a9,6,1_first,9
3282,201901027,a9,7,1_first,9
3283,201901030,a9,4,1_first,9
3284,201901041,a9,1,1_first,9
3285,201901080,a9,5,1_first,9
3286,201901082,a9,5,1_first,9
3287,201901083,a9,5,1_first,9
3288,201901092,a9,6,1_first,9
3289,201901095,a9,5,1_first,9
3290,201901133,a9,5,1_first,9
3291,201901154,a9,2,1_first,9
3292,201901162,a9,5,1_first,9
3293,201901173,a9,5,1_first,9
3294,201901184,a9,1,1_first,9
3295,201901186,a9,1,1_first,9
3296,201901198,a9,5,1_first,9
3297,201901206,a9,5,1_first,9
3298,201901222,a9,5,1_first,9
3299,201901246,a9,1,1_first,9
3300,201901256,a9,5,1_first,9
3301,201901273,a9,6,1_first,9
3302,201901307,a9,5,1_first,9
3303,201901310,a9,7,1_first,9
3304,201901324,a9,5,1_first,9
3305,201901331,a9,7,1_first,9
3306,201901338,a9,5,1_first,9
3307,201901376,a9,7,1_first,9
3308,201901388,a9,7,1_first,9
3309,201901394,a9,1,1_first,9
3310,201901398,a9,1,1_first,9
3311,201901441,a9,2,1_first,9
3312,201901451,a9,5,1_first,9
3313,201901457,a9,5,1_first,9
3314,201901471,a9,5,1_first,9
3315,201901475,a9,5,1_first,9
3316,201901491,a9,5,1_first,9
3317,201901498,a9,5,1_first,9
3318,201901504,a9,7,1_first,9
3319,201901505,a9,5,1_first,9
3320,201901511,a9,5,1_first,9
3321,201901512,a9,2,1_first,9
3322,201901521,a9,5,1_first,9
3323,201901522,a9,4,1_first,9
3324,201901526,a9,5,1_first,9
3325,201901539,a9,7,1_first,9
3326,201901542,a9,1,1_first,9
3327,201901546,a9,5,1_first,9
3328,201901560,a9,5,1_first,9
3329,201901569,a9,5,1_first,9
3330,201901570,a9,8,1_first,9
3331,201901579,a9,2,1_first,9
3332,201901615,a9,6,1_first,9
3333,201901617,a9,5,1_first,9
3334,201901650,a9,5,1_first,9
3335,201901659,a9,5,1_first,9
3336,201901681,a9,6,1_first,9
3337,201901688,a9,1,1_first,9
3338,201901701,a9,5,1_first,9
3339,201901707,a9,4,1_first,9
3340,201901711,a9,8,1_first,9
3341,201901721,a9,7,1_first,9
3342,201901745,a9,5,1_first,9
3343,201901746,a9,7,1_first,9
3344,201901788,a9,5,1_first,9
3345,201901813,a9,7,1_first,9
3346,201901819,a9,5,1_first,9
3347,201901842,a9,5,1_first,9
3348,201901857,a9,5,1_first,9
3349,201901858,a9,4,1_first,9
3350,201901871,a9,2,1_first,9
3351,201901872,a9,7,1_first,9
3352,201901888,a9,6,1_first,9
3353,201901889,a9,7,1_first,9
3354,201901909,a9,2,1_first,9
3355,201901916,a9,5,1_first,9
3356,201901917,a9,5,1_first,9
3357,201901921,a9,4,1_first,9
3358,201901926,a9,6,1_first,9
3359,201901936,a9,7,1_first,9
3360,201901943,a9,5,1_first,9
3361,201901958,a9,7,1_first,9
3362,201901959,a9,4,1_first,9
3363,201901961,a9,7,1_first,9
3364,201901964,a9,8,1_first,9
3365,201901968,a9,7,1_first,9
3366,201901982,a9,4,1_first,9
3367,201901985,a9,4,1_first,9
3368,201901993,a9,6,1_first,9
3369,201902030,a9,1,1_first,9
3370,201902047,a9,1,1_first,9
3371,201902054,a9,7,1_first,9
3372,201902071,a9,4,1_first,9
3373,201902081,a9,5,1_first,9
3374,201902093,a9,5,1_first,9
3375,201902097,a9,5,1_first,9
3376,201902101,a9,5,1_first,9
3377,201902131,a9,5,1_first,9
3378,201902138,a9,5,1_first,9
3379,201902160,a9,5,1_first,9
3380,201902175,a9,5,1_first,9
3381,201902176,a9,7,1_first,9
3382,201902180,a9,7,1_first,9
3383,201902186,a9,6,1_first,9
3384,201902187,a9,7,1_first,9
3385,201902205,a9,1,1_first,9
3386,201902211,a9,1,1_first,9
3387,201902250,a9,7,1_first,9
3388,201902253,a9,2,1_first,9
3389,201902270,a9,5,1_first,9
3390,201902271,a9,7,1_first,9
3391,201902288,a9,5,1_first,9
3392,201902301,a9,5,1_first,9
3393,201902307,a9,1,1_first,9
3394,201902327,a9,7,1_first,9
3395,201902346,a9,6,1_first,9
3396,201902365,a9,1,1_first,9
3397,201902373,a9,1,1_first,9
3398,201902392,a9,4,1_first,9
3399,201902394,a9,4,1_first,9
3400,201900016,a9,5,2_second,9
3401,201900023,a9,7,2_second,9
3402,201900103,a9,6,2_second,9
3403,201900112,a9,5,2_second,9
3404,201900131,a9,6,2_second,9
3405,201900141,a9,7,2_second,9
3406,201900142,a9,7,2_second,9
3407,201900150,a9,5,2_second,9
3408,201900157,a9,1,2_second,9
3409,201900161,a9,2,2_second,9
3410,201900173,a9,1,2_second,9
3411,201900176,a9,2,2_second,9
3412,201900177,a9,5,2_second,9
3413,201900183,a9,1,2_second,9
3414,201900186,a9,7,2_second,9
3415,201900197,a9,1,2_second,9
3416,201900200,a9,5,2_second,9
3417,201900201,a9,9,2_second,9
3418,201900203,a9,7,2_second,9
3419,201900208,a9,5,2_second,9
3420,201900213,a9,7,2_second,9
3421,201900235,a9,5,2_second,9
3422,201900274,a9,5,2_second,9
3423,201900285,a9,6,2_second,9
3424,201900286,a9,5,2_second,9
3425,201900290,a9,7,2_second,9
3426,201900294,a9,5,2_second,9
3427,201900303,a9,5,2_second,9
3428,201900304,a9,5,2_second,9
3429,201900339,a9,5,2_second,9
3430,201900345,a9,5,2_second,9
3431,201900348,a9,5,2_second,9
3432,201900349,a9,2,2_second,9
3433,201900352,a9,5,2_second,9
3434,201900358,a9,4,2_second,9
3435,201900361,a9,7,2_second,9
3436,201900375,a9,4,2_second,9
3437,201900377,a9,5,2_second,9
3438,201900380,a9,2,2_second,9
3439,201900425,a9,5,2_second,9
3440,201900447,a9,5,2_second,9
3441,201900457,a9,1,2_second,9
3442,201900459,a9,5,2_second,9
3443,201900461,a9,1,2_second,9
3444,201900462,a9,7,2_second,9
3445,201900468,a9,7,2_second,9
3446,201900469,a9,1,2_second,9
3447,201900478,a9,5,2_second,9
3448,201900492,a9,7,2_second,9
3449,201900520,a9,7,2_second,9
3450,201900571,a9,4,2_second,9
3451,201900574,a9,9,2_second,9
3452,201900591,a9,5,2_second,9
3453,201900595,a9,5,2_second,9
3454,201900632,a9,5,2_second,9
3455,201900637,a9,1,2_second,9
3456,201900644,a9,7,2_second,9
3457,201900683,a9,4,2_second,9
3458,201900684,a9,7,2_second,9
3459,201900688,a9,5,2_second,9
3460,201900691,a9,4,2_second,9
3461,201900695,a9,6,2_second,9
3462,201900710,a9,2,2_second,9
3463,201900712,a9,1,2_second,9
3464,201900719,a9,5,2_second,9
3465,201900759,a9,6,2_second,9
3466,201900788,a9,5,2_second,9
3467,201900810,a9,5,2_second,9
3468,201900814,a9,1,2_second,9
3469,201900815,a9,5,2_second,9
3470,201900817,a9,5,2_second,9
3471,201900818,a9,1,2_second,9
3472,201900828,a9,5,2_second,9
3473,201900839,a9,7,2_second,9
3474,201900843,a9,9,2_second,9
3475,201900844,a9,7,2_second,9
3476,201900852,a9,6,2_second,9
3477,201900872,a9,7,2_second,9
3478,201900938,a9,9,2_second,9
3479,201900987,a9,7,2_second,9
3480,201900998,a9,7,2_second,9
3481,201901026,a9,7,2_second,9
3482,201901027,a9,5,2_second,9
3483,201901030,a9,6,2_second,9
3484,201901041,a9,9,2_second,9
3485,201901080,a9,7,2_second,9
3486,201901082,a9,6,2_second,9
3487,201901083,a9,5,2_second,9
3488,201901092,a9,5,2_second,9
3489,201901095,a9,5,2_second,9
3490,201901133,a9,7,2_second,9
3491,201901154,a9,7,2_second,9
3492,201901162,a9,7,2_second,9
3493,201901173,a9,5,2_second,9
3494,201901184,a9,1,2_second,9
3495,201901186,a9,5,2_second,9
3496,201901198,a9,7,2_second,9
3497,201901206,a9,7,2_second,9
3498,201901222,a9,5,2_second,9
3499,201901246,a9,6,2_second,9
3500,201901256,a9,5,2_second,9
3501,201901273,a9,9,2_second,9
3502,201901307,a9,6,2_second,9
3503,201901310,a9,4,2_second,9
3504,201901324,a9,7,2_second,9
3505,201901331,a9,2,2_second,9
3506,201901338,a9,5,2_second,9
3507,201901376,a9,5,2_second,9
3508,201901388,a9,7,2_second,9
3509,201901394,a9,5,2_second,9
3510,201901398,a9,1,2_second,9
3511,201901441,a9,5,2_second,9
3512,201901451,a9,1,2_second,9
3513,201901457,a9,6,2_second,9
3514,201901471,a9,1,2_second,9
3515,201901475,a9,7,2_second,9
3516,201901491,a9,5,2_second,9
3517,201901498,a9,7,2_second,9
3518,201901504,a9,5,2_second,9
3519,201901505,a9,5,2_second,9
3520,201901511,a9,5,2_second,9
3521,201901512,a9,5,2_second,9
3522,201901521,a9,1,2_second,9
3523,201901522,a9,1,2_second,9
3524,201901526,a9,5,2_second,9
3525,201901539,a9,1,2_second,9
3526,201901542,a9,1,2_second,9
3527,201901546,a9,1,2_second,9
3528,201901560,a9,5,2_second,9
3529,201901569,a9,5,2_second,9
3530,201901570,a9,5,2_second,9
3531,201901579,a9,2,2_second,9
3532,201901615,a9,1,2_second,9
3533,201901617,a9,5,2_second,9
3534,201901650,a9,1,2_second,9
3535,201901659,a9,5,2_second,9
3536,201901681,a9,6,2_second,9
3537,201901688,a9,1,2_second,9
3538,201901701,a9,6,2_second,9
3539,201901707,a9,2,2_second,9
3540,201901711,a9,9,2_second,9
3541,201901721,a9,5,2_second,9
3542,201901745,a9,2,2_second,9
3543,201901746,a9,6,2_second,9
3544,201901788,a9,5,2_second,9
3545,201901813,a9,1,2_second,9
3546,201901819,a9,5,2_second,9
3547,201901842,a9,1,2_second,9
3548,201901857,a9,5,2_second,9
3549,201901858,a9,5,2_second,9
3550,201901871,a9,4,2_second,9
3551,201901872,a9,5,2_second,9
3552,201901888,a9,5,2_second,9
3553,201901889,a9,1,2_second,9
3554,201901909,a9,5,2_second,9
3555,201901916,a9,5,2_second,9
3556,201901917,a9,5,2_second,9
3557,201901921,a9,5,2_second,9
3558,201901926,a9,2,2_second,9
3559,201901936,a9,2,2_second,9
3560,201901943,a9,1,2_second,9
3561,201901958,a9,3,2_second,9
3562,201901959,a9,6,2_second,9
3563,201901961,a9,5,2_second,9
3564,201901964,a9,7,2_second,9
3565,201901968,a9,5,2_second,9
3566,201901982,a9,2,2_second,9
3567,201901985,a9,1,2_second,9
3568,201901993,a9,7,2_second,9
3569,201902030,a9,1,2_second,9
3570,201902047,a9,5,2_second,9
3571,201902054,a9,7,2_second,9
3572,201902071,a9,2,2_second,9
3573,201902081,a9,5,2_second,9
3574,201902093,a9,6,2_second,9
3575,201902097,a9,6,2_second,9
3576,201902101,a9,5,2_second,9
3577,201902131,a9,6,2_second,9
3578,201902138,a9,5,2_second,9
3579,201902160,a9,5,2_second,9
3580,201902175,a9,5,2_second,9
3581,201902176,a9,7,2_second,9
3582,201902180,a9,4,2_second,9
3583,201902186,a9,9,2_second,9
3584,201902187,a9,7,2_second,9
3585,201902205,a9,5,2_second,9
3586,201902211,a9,1,2_second,9
3587,201902250,a9,5,2_second,9
3588,201902253,a9,7,2_second,9
3589,201902270,a9,7,2_second,9
3590,201902271,a9,1,2_second,9
3591,201902288,a9,7,2_second,9
3592,201902301,a9,7,2_second,9
3593,201902307,a9,9,2_second,9
3594,201902327,a9,5,2_second,9
3595,201902346,a9,1,2_second,9
3596,201902365,a9,9,2_second,9
3597,201902373,a9,5,2_second,9
3598,201902392,a9,7,2_second,9
3599,201902394,a9,5,2_second,9
3600,201900016,b1,0,3_score,1
3601,201900023,b1,3,3_score,1
3602,201900103,b1,0,3_score,1
3603,201900112,b1,0,3_score,1
3604,201900131,b1,0,3_score,1
3605,201900141,b1,0,3_score,1
3606,201900142,b1,2,3_score,1
3607,201900150,b1,2,3_score,1
3608,201900157,b1,0,3_score,1
3609,201900161,b1,1,3_score,1
3610,201900173,b1,1,3_score,1
3611,201900176,b1,3,3_score,1
3612,201900177,b1,0,3_score,1
3613,201900183,b1,0,3_score,1
3614,201900186,b1,0,3_score,1
3615,201900197,b1,0,3_score,1
3616,201900200,b1,1,3_score,1
3617,201900201,b1,1,3_score,1
3618,201900203,b1,2,3_score,1
3619,201900208,b1,0,3_score,1
3620,201900213,b1,2,3_score,1
3621,201900235,b1,0,3_score,1
3622,201900274,b1,0,3_score,1
3623,201900285,b1,0,3_score,1
3624,201900286,b1,2,3_score,1
3625,201900290,b1,0,3_score,1
3626,201900294,b1,0,3_score,1
3627,201900303,b1,0,3_score,1
3628,201900304,b1,2,3_score,1
3629,201900339,b1,0,3_score,1
3630,201900345,b1,0,3_score,1
3631,201900348,b1,2,3_score,1
3632,201900349,b1,1,3_score,1
3633,201900352,b1,0,3_score,1
3634,201900358,b1,1,3_score,1
3635,201900361,b1,0,3_score,1
3636,201900375,b1,0,3_score,1
3637,201900377,b1,2,3_score,1
3638,201900380,b1,2,3_score,1
3639,201900425,b1,0,3_score,1
3640,201900447,b1,0,3_score,1
3641,201900457,b1,0,3_score,1
3642,201900459,b1,0,3_score,1
3643,201900461,b1,0,3_score,1
3644,201900462,b1,1,3_score,1
3645,201900468,b1,0,3_score,1
3646,201900469,b1,0,3_score,1
3647,201900478,b1,1,3_score,1
3648,201900492,b1,0,3_score,1
3649,201900520,b1,0,3_score,1
3650,201900571,b1,0,3_score,1
3651,201900574,b1,0,3_score,1
3652,201900591,b1,2,3_score,1
3653,201900595,b1,3,3_score,1
3654,201900632,b1,2,3_score,1
3655,201900637,b1,0,3_score,1
3656,201900644,b1,0,3_score,1
3657,201900683,b1,0,3_score,1
3658,201900684,b1,4,3_score,1
3659,201900688,b1,0,3_score,1
3660,201900691,b1,2,3_score,1
3661,201900695,b1,0,3_score,1
3662,201900710,b1,0,3_score,1
3663,201900712,b1,0,3_score,1
3664,201900719,b1,0,3_score,1
3665,201900759,b1,1,3_score,1
3666,201900788,b1,0,3_score,1
3667,201900810,b1,0,3_score,1
3668,201900814,b1,2,3_score,1
3669,201900815,b1,0,3_score,1
3670,201900817,b1,2,3_score,1
3671,201900818,b1,0,3_score,1
3672,201900828,b1,0,3_score,1
3673,201900839,b1,0,3_score,1
3674,201900843,b1,1,3_score,1
3675,201900844,b1,0,3_score,1
3676,201900852,b1,0,3_score,1
3677,201900872,b1,0,3_score,1
3678,201900938,b1,0,3_score,1
3679,201900987,b1,0,3_score,1
3680,201900998,b1,1,3_score,1
3681,201901026,b1,0,3_score,1
3682,201901027,b1,0,3_score,1
3683,201901030,b1,0,3_score,1
3684,201901041,b1,0,3_score,1
3685,201901080,b1,0,3_score,1
3686,201901082,b1,2,3_score,1
3687,201901083,b1,0,3_score,1
3688,201901092,b1,5,3_score,1
3689,201901095,b1,0,3_score,1
3690,201901133,b1,0,3_score,1
3691,201901154,b1,1,3_score,1
3692,201901162,b1,0,3_score,1
3693,201901173,b1,1,3_score,1
3694,201901184,b1,3,3_score,1
3695,201901186,b1,0,3_score,1
3696,201901198,b1,0,3_score,1
3697,201901206,b1,0,3_score,1
3698,201901222,b1,0,3_score,1
3699,201901246,b1,1,3_score,1
3700,201901256,b1,0,3_score,1
3701,201901273,b1,0,3_score,1
3702,201901307,b1,0,3_score,1
3703,201901310,b1,3,3_score,1
3704,201901324,b1,0,3_score,1
3705,201901331,b1,0,3_score,1
3706,201901338,b1,4,3_score,1
3707,201901376,b1,0,3_score,1
3708,201901388,b1,0,3_score,1
3709,201901394,b1,0,3_score,1
3710,201901398,b1,1,3_score,1
3711,201901441,b1,0,3_score,1
3712,201901451,b1,0,3_score,1
3713,201901457,b1,0,3_score,1
3714,201901471,b1,0,3_score,1
3715,201901475,b1,1,3_score,1
3716,201901491,b1,0,3_score,1
3717,201901498,b1,0,3_score,1
3718,201901504,b1,0,3_score,1
3719,201901505,b1,0,3_score,1
3720,201901511,b1,1,3_score,1
3721,201901512,b1,1,3_score,1
3722,201901521,b1,0,3_score,1
3723,201901522,b1,0,3_score,1
3724,201901526,b1,0,3_score,1
3725,201901539,b1,1,3_score,1
3726,201901542,b1,3,3_score,1
3727,201901546,b1,0,3_score,1
3728,201901560,b1,0,3_score,1
3729,201901569,b1,0,3_score,1
3730,201901570,b1,0,3_score,1
3731,201901579,b1,0,3_score,1
3732,201901615,b1,0,3_score,1
3733,201901617,b1,0,3_score,1
3734,201901650,b1,1,3_score,1
3735,201901659,b1,0,3_score,1
3736,201901681,b1,0,3_score,1
3737,201901688,b1,1,3_score,1
3738,201901701,b1,3,3_score,1
3739,201901707,b1,0,3_score,1
3740,201901711,b1,0,3_score,1
3741,201901721,b1,2,3_score,1
3742,201901745,b1,3,3_score,1
3743,201901746,b1,0,3_score,1
3744,201901788,b1,0,3_score,1
3745,201901813,b1,0,3_score,1
3746,201901819,b1,0,3_score,1
3747,201901842,b1,6,3_score,1
3748,201901857,b1,2,3_score,1
3749,201901858,b1,3,3_score,1
3750,201901871,b1,4,3_score,1
3751,201901872,b1,3,3_score,1
3752,201901888,b1,0,3_score,1
3753,201901889,b1,2,3_score,1
3754,201901909,b1,0,3_score,1
3755,201901916,b1,3,3_score,1
3756,201901917,b1,0,3_score,1
3757,201901921,b1,0,3_score,1
3758,201901926,b1,1,3_score,1
3759,201901936,b1,0,3_score,1
3760,201901943,b1,2,3_score,1
3761,201901958,b1,0,3_score,1
3762,201901959,b1,0,3_score,1
3763,201901961,b1,0,3_score,1
3764,201901964,b1,2,3_score,1
3765,201901968,b1,1,3_score,1
3766,201901982,b1,0,3_score,1
3767,201901985,b1,0,3_score,1
3768,201901993,b1,0,3_score,1
3769,201902030,b1,2,3_score,1
3770,201902047,b1,2,3_score,1
3771,201902054,b1,0,3_score,1
3772,201902071,b1,0,3_score,1
3773,201902081,b1,1,3_score,1
3774,201902093,b1,0,3_score,1
3775,201902097,b1,0,3_score,1
3776,201902101,b1,0,3_score,1
3777,201902131,b1,0,3_score,1
3778,201902138,b1,0,3_score,1
3779,201902160,b1,4,3_score,1
3780,201902175,b1,1,3_score,1
3781,201902176,b1,0,3_score,1
3782,201902180,b1,2,3_score,1
3783,201902186,b1,1,3_score,1
3784,201902187,b1,0,3_score,1
3785,201902205,b1,1,3_score,1
3786,201902211,b1,0,3_score,1
3787,201902250,b1,3,3_score,1
3788,201902253,b1,0,3_score,1
3789,201902270,b1,0,3_score,1
3790,201902271,b1,0,3_score,1
3791,201902288,b1,0,3_score,1
3792,201902301,b1,0,3_score,1
3793,201902307,b1,0,3_score,1
3794,201902327,b1,0,3_score,1
3795,201902346,b1,0,3_score,1
3796,201902365,b1,0,3_score,1
3797,201902373,b1,0,3_score,1
3798,201902392,b1,0,3_score,1
3799,201902394,b1,2,3_score,1
3800,201900016,b2,0,3_score,2
3801,201900023,b2,0,3_score,2
3802,201900103,b2,0,3_score,2
3803,201900112,b2,3,3_score,2
3804,201900131,b2,2,3_score,2
3805,201900141,b2,5,3_score,2
3806,201900142,b2,0,3_score,2
3807,201900150,b2,2,3_score,2
3808,201900157,b2,1,3_score,2
3809,201900161,b2,0,3_score,2
3810,201900173,b2,0,3_score,2
3811,201900176,b2,0,3_score,2
3812,201900177,b2,0,3_score,2
3813,201900183,b2,3,3_score,2
3814,201900186,b2,0,3_score,2
3815,201900197,b2,1,3_score,2
3816,201900200,b2,0,3_score,2
3817,201900201,b2,0,3_score,2
3818,201900203,b2,0,3_score,2
3819,201900208,b2,0,3_score,2
3820,201900213,b2,0,3_score,2
3821,201900235,b2,2,3_score,2
3822,201900274,b2,0,3_score,2
3823,201900285,b2,1,3_score,2
3824,201900286,b2,1,3_score,2
3825,201900290,b2,4,3_score,2
3826,201900294,b2,0,3_score,2
3827,201900303,b2,0,3_score,2
3828,201900304,b2,0,3_score,2
3829,201900339,b2,0,3_score,2
3830,201900345,b2,3,3_score,2
3831,201900348,b2,2,3_score,2
3832,201900349,b2,0,3_score,2
3833,201900352,b2,1,3_score,2
3834,201900358,b2,0,3_score,2
3835,201900361,b2,1,3_score,2
3836,201900375,b2,0,3_score,2
3837,201900377,b2,1,3_score,2
3838,201900380,b2,0,3_score,2
3839,201900425,b2,2,3_score,2
3840,201900447,b2,0,3_score,2
3841,201900457,b2,0,3_score,2
3842,201900459,b2,0,3_score,2
3843,201900461,b2,2,3_score,2
3844,201900462,b2,0,3_score,2
3845,201900468,b2,5,3_score,2
3846,201900469,b2,0,3_score,2
3847,201900478,b2,2,3_score,2
3848,201900492,b2,1,3_score,2
3849,201900520,b2,0,3_score,2
3850,201900571,b2,1,3_score,2
3851,201900574,b2,0,3_score,2
3852,201900591,b2,1,3_score,2
3853,201900595,b2,0,3_score,2
3854,201900632,b2,0,3_score,2
3855,201900637,b2,0,3_score,2
3856,201900644,b2,0,3_score,2
3857,201900683,b2,0,3_score,2
3858,201900684,b2,0,3_score,2
3859,201900688,b2,0,3_score,2
3860,201900691,b2,0,3_score,2
3861,201900695,b2,1,3_score,2
3862,201900710,b2,0,3_score,2
3863,201900712,b2,1,3_score,2
3864,201900719,b2,1,3_score,2
3865,201900759,b2,0,3_score,2
3866,201900788,b2,0,3_score,2
3867,201900810,b2,0,3_score,2
3868,201900814,b2,1,3_score,2
3869,201900815,b2,0,3_score,2
3870,201900817,b2,1,3_score,2
3871,201900818,b2,0,3_score,2
3872,201900828,b2,0,3_score,2
3873,201900839,b2,0,3_score,2
3874,201900843,b2,0,3_score,2
3875,201900844,b2,3,3_score,2
3876,201900852,b2,0,3_score,2
3877,201900872,b2,1,3_score,2
3878,201900938,b2,0,3_score,2
3879,201900987,b2,0,3_score,2
3880,201900998,b2,0,3_score,2
3881,201901026,b2,1,3_score,2
3882,201901027,b2,0,3_score,2
3883,201901030,b2,0,3_score,2
3884,201901041,b2,0,3_score,2
3885,201901080,b2,0,3_score,2
3886,201901082,b2,0,3_score,2
3887,201901083,b2,0,3_score,2
3888,201901092,b2,0,3_score,2
3889,201901095,b2,0,3_score,2
3890,201901133,b2,0,3_score,2
3891,201901154,b2,2,3_score,2
3892,201901162,b2,2,3_score,2
3893,201901173,b2,0,3_score,2
3894,201901184,b2,0,3_score,2
3895,201901186,b2,0,3_score,2
3896,201901198,b2,0,3_score,2
3897,201901206,b2,1,3_score,2
3898,201901222,b2,0,3_score,2
3899,201901246,b2,0,3_score,2
3900,201901256,b2,0,3_score,2
3901,201901273,b2,0,3_score,2
3902,201901307,b2,0,3_score,2
3903,201901310,b2,0,3_score,2
3904,201901324,b2,0,3_score,2
3905,201901331,b2,0,3_score,2
3906,201901338,b2,0,3_score,2
3907,201901376,b2,1,3_score,2
3908,201901388,b2,0,3_score,2
3909,201901394,b2,0,3_score,2
3910,201901398,b2,0,3_score,2
3911,201901441,b2,0,3_score,2
3912,201901451,b2,0,3_score,2
3913,201901457,b2,0,3_score,2
3914,201901471,b2,0,3_score,2
3915,201901475,b2,0,3_score,2
3916,201901491,b2,2,3_score,2
3917,201901498,b2,3,3_score,2
3918,201901504,b2,0,3_score,2
3919,201901505,b2,0,3_score,2
3920,201901511,b2,2,3_score,2
3921,201901512,b2,0,3_score,2
3922,201901521,b2,0,3_score,2
3923,201901522,b2,4,3_score,2
3924,201901526,b2,9,3_score,2
3925,201901539,b2,6,3_score,2
3926,201901542,b2,0,3_score,2
3927,201901546,b2,5,3_score,2
3928,201901560,b2,0,3_score,2
3929,201901569,b2,0,3_score,2
3930,201901570,b2,4,3_score,2
3931,201901579,b2,2,3_score,2
3932,201901615,b2,0,3_score,2
3933,201901617,b2,0,3_score,2
3934,201901650,b2,0,3_score,2
